account_key,account_number,customer_id,account_type,open_date,close_date,branch_id,branch_name,zone
1181,5626383,3053,Savings Account,07/08/2023,,5,Islington High Street,Z1
1595,6990203,2916,Savings Account,11/04/2021,,1,Canary Wharf,Z1
307,2451571,3792,Current Account,26/07/2020,,4,London Bridge Gateway,Z1
427,2820046,6688,Savings Account,16/05/2021,,1,Canary Wharf,Z1
284,2374694,4551,Current Account,29/05/2022,,2,Oxford Circus,Z1
1006,5019686,1526,Current Account,10/09/2021,,6,Stratford City,Z2
1585,6941984,3171,Current Account,21/07/2023,,3,Notting Hill Gate,Z2
453,2915542,2735,Savings Account,08/02/2022,,1,Canary Wharf,Z1
840,4340798,1812,Current Account,22/05/2020,,5,Islington High Street,Z1
569,3334509,7361,Current Account,28/04/2023,,6,Stratford City,Z2
124,1782105,3385,Savings Premium,03/09/2020,,6,Stratford City,Z2
1541,6792298,3174,Current Account,19/07/2023,,2,Oxford Circus,Z1
221,2133911,3730,Current Account,05/09/2021,,6,Stratford City,Z2
1439,6467151,2042,Savings Account,29/05/2021,,4,London Bridge Gateway,Z1
1903,8086196,2779,Savings Premium,17/11/2019,,1,Canary Wharf,Z1
1804,7716357,1943,Savings Account,29/11/2020,,1,Canary Wharf,Z1
1984,8348287,7357,Current Account,02/09/2023,,3,Notting Hill Gate,Z2
471,2970973,7725,Current Account,29/11/2021,,1,Canary Wharf,Z1
678,3713764,1893,Savings Account,13/07/2021,,3,Notting Hill Gate,Z2
596,3430273,3962,Savings Account,23/04/2023,,4,London Bridge Gateway,Z1
1516,6736196,2251,Savings Account,13/07/2023,,4,London Bridge Gateway,Z1
113,1755096,7999,Salary Account,31/05/2021,,1,Canary Wharf,Z1
396,2713074,1947,Savings Premium,26/08/2022,,1,Canary Wharf,Z1
2182,8986482,7254,Savings Account,07/07/2022,,2,Oxford Circus,Z1
2004,8435933,3773,Savings Account,29/06/2023,,4,London Bridge Gateway,Z1
80,1615935,6392,Savings Account,02/10/2023,,2,Oxford Circus,Z1
538,3191997,4453,Savings Account,25/12/2021,,4,London Bridge Gateway,Z1
465,2955635,7273,Savings Account,22/12/2022,,6,Stratford City,Z2
525,3156359,5646,Current Account,20/06/2022,,1,Canary Wharf,Z1
422,2801968,6186,Savings Premium,12/12/2019,,1,Canary Wharf,Z1
352,2561081,6342,Savings Account,29/05/2023,,4,London Bridge Gateway,Z1
516,3138061,5270,Savings Account,19/11/2023,,5,Islington High Street,Z1
2350,9597826,7461,Savings Account,08/10/2019,,1,Canary Wharf,Z1
1379,6272095,6230,Savings Account,19/10/2020,,5,Islington High Street,Z1
673,3706600,1837,Current Account,23/05/2019,,5,Islington High Street,Z1
767,4003491,7303,Savings Account,19/08/2023,,1,Canary Wharf,Z1
789,4118053,1304,Savings Account,08/08/2023,,3,Notting Hill Gate,Z2
1327,6094383,4395,Current Account,14/07/2022,,6,Stratford City,Z2
2392,9745833,4609,Savings Account,14/11/2023,,3,Notting Hill Gate,Z2
974,4914091,1211,Current Account,29/12/2020,,1,Canary Wharf,Z1
792,4140018,4561,Current Account,27/02/2022,,3,Notting Hill Gate,Z2
2076,8659649,6282,Current Account,16/09/2021,,5,Islington High Street,Z1
469,2959273,4936,Savings Account,22/10/2023,,1,Canary Wharf,Z1
753,3953384,4375,Savings Account,01/04/2023,19/03/2024,4,London Bridge Gateway,Z1
2121,8797702,3469,Current Account,01/05/2022,,6,Stratford City,Z2
1774,7613322,2252,Savings Account,19/04/2021,,4,London Bridge Gateway,Z1
2100,8755310,4537,Savings Account,19/05/2023,,2,Oxford Circus,Z1
175,1978329,4377,Salary Account,18/10/2019,,4,London Bridge Gateway,Z1
1337,6135739,6860,Current Account,19/12/2023,,6,Stratford City,Z2
129,1801968,5974,Savings Account,29/03/2023,,6,Stratford City,Z2
127,1794263,7607,Savings Account,29/03/2023,,1,Canary Wharf,Z1
1244,5839024,1867,Current Account,13/01/2024,,6,Stratford City,Z2
1966,8287003,2939,Savings Account,18/11/2023,,3,Notting Hill Gate,Z2
2161,8919178,6604,Current Account,27/09/2023,,1,Canary Wharf,Z1
1818,7784690,7236,Savings Account,19/11/2021,,4,London Bridge Gateway,Z1
1056,5198999,7529,Savings Account,07/03/2021,,4,London Bridge Gateway,Z1
2307,9431476,5521,Current Account,21/02/2021,,5,Islington High Street,Z1
1764,7600705,4621,Savings Account,08/04/2023,,2,Oxford Circus,Z1
2420,9845204,4145,Savings Premium,04/08/2021,,1,Canary Wharf,Z1
380,2659842,6287,Savings Account,18/07/2020,,4,London Bridge Gateway,Z1
1074,5249807,4344,Savings Account,02/05/2023,,2,Oxford Circus,Z1
1385,6286644,4630,Current Account,27/03/2023,,1,Canary Wharf,Z1
1005,5017263,6093,Savings Account,22/12/2023,,4,London Bridge Gateway,Z1
1433,6442474,5333,Savings Account,03/12/2022,,1,Canary Wharf,Z1
6,1270661,6487,Savings Account,13/02/2023,,1,Canary Wharf,Z1
723,3842483,1552,Savings Account,29/11/2023,,4,London Bridge Gateway,Z1
2230,9146726,2184,Savings Account,18/09/2023,,4,London Bridge Gateway,Z1
2311,9438610,5467,Savings Account,21/03/2019,,5,Islington High Street,Z1
1284,5979750,1371,Current Account,24/09/2023,,4,London Bridge Gateway,Z1
822,4254085,2939,Savings Account,23/03/2022,,1,Canary Wharf,Z1
1283,5977727,3445,Current Account,28/10/2023,,2,Oxford Circus,Z1
439,2872342,6763,Savings Account,30/12/2023,,5,Islington High Street,Z1
2199,9036475,3897,Current Account,26/12/2022,,5,Islington High Street,Z1
236,2193574,7316,Savings Account,18/04/2022,,1,Canary Wharf,Z1
1856,7935328,1864,Salary Account,14/01/2024,,4,London Bridge Gateway,Z1
751,3945395,4868,Savings Premium,12/03/2023,,2,Oxford Circus,Z1
1031,5118026,1887,Current Account,10/11/2023,,1,Canary Wharf,Z1
473,2972629,4967,Current Account,23/06/2022,,6,Stratford City,Z2
1700,7390898,6427,Savings Account,31/01/2020,,2,Oxford Circus,Z1
310,2458784,1205,Savings Account,18/07/2023,,4,London Bridge Gateway,Z1
1638,7145097,4377,Current Account,14/01/2024,,1,Canary Wharf,Z1
199,2075748,5597,Current Account,15/11/2023,,1,Canary Wharf,Z1
1626,7103518,1568,Current Account,20/05/2019,,6,Stratford City,Z2
821,4253177,6426,Current Account,08/11/2023,,3,Notting Hill Gate,Z2
83,1644290,7329,Savings Account,13/01/2024,,6,Stratford City,Z2
493,3050103,7706,Current Account,28/02/2023,,6,Stratford City,Z2
2060,8620215,3541,Salary Account,05/09/2023,,4,London Bridge Gateway,Z1
740,3905396,6161,Savings Account,10/12/2023,,1,Canary Wharf,Z1
1840,7890072,7136,Current Account,11/09/2023,,3,Notting Hill Gate,Z2
1237,5817479,3655,Current Account,13/09/2021,,4,London Bridge Gateway,Z1
1625,7100794,6841,Savings Account,03/09/2023,,5,Islington High Street,Z1
1922,8158079,1083,Current Account,26/10/2019,,1,Canary Wharf,Z1
2149,8885072,7659,Savings Account,07/05/2022,,1,Canary Wharf,Z1
309,2456354,3410,Salary Account,10/12/2020,,1,Canary Wharf,Z1
937,4778418,4950,Current Account,16/08/2023,,4,London Bridge Gateway,Z1
2332,9527586,3764,Savings Account,07/10/2023,,1,Canary Wharf,Z1
992,4970621,6392,Current Account,16/07/2022,,1,Canary Wharf,Z1
298,2401949,2888,Savings Account,29/12/2022,,1,Canary Wharf,Z1
2109,8772825,6291,Current Account,03/08/2023,,3,Notting Hill Gate,Z2
1920,8151652,5577,Savings Account,09/10/2021,,1,Canary Wharf,Z1
1970,8307184,2248,Savings Account,02/07/2023,,3,Notting Hill Gate,Z2
1901,8084567,3757,Savings Account,17/11/2020,,3,Notting Hill Gate,Z2
1524,6746915,4313,Current Account,19/12/2020,,1,Canary Wharf,Z1
629,3543038,2907,Current Account,01/06/2019,,5,Islington High Street,Z1
903,4604228,4108,Savings Account,08/09/2021,,1,Canary Wharf,Z1
884,4526051,1458,Salary Account,05/02/2020,,4,London Bridge Gateway,Z1
555,3271691,2294,Salary Account,07/02/2020,,3,Notting Hill Gate,Z2
1993,8387791,7254,Current Account,02/07/2021,,6,Stratford City,Z2
1451,6498395,1898,Current Account,13/09/2020,,1,Canary Wharf,Z1
711,3820594,4458,Current Account,06/12/2020,,1,Canary Wharf,Z1
451,2907384,5858,Current Account,15/01/2024,,2,Oxford Circus,Z1
1106,5327879,5595,Current Account,10/10/2023,,1,Canary Wharf,Z1
168,1964886,5716,Current Account,07/12/2022,,2,Oxford Circus,Z1
668,3682676,1204,Savings Premium,06/04/2023,,6,Stratford City,Z2
1860,7945751,3235,Current Account,07/05/2019,,2,Oxford Circus,Z1
1967,8288418,1657,Savings Account,13/02/2023,,1,Canary Wharf,Z1
2379,9699427,1895,Savings Account,01/10/2021,,3,Notting Hill Gate,Z2
408,2766710,4023,Savings Account,11/11/2022,,6,Stratford City,Z2
1152,5470384,6429,Current Account,09/02/2021,,4,London Bridge Gateway,Z1
567,3326245,7534,Current Account,31/10/2022,,1,Canary Wharf,Z1
1346,6184409,5850,Savings Account,01/07/2022,,2,Oxford Circus,Z1
1227,5783352,5934,Current Account,10/06/2023,,4,London Bridge Gateway,Z1
1211,5716913,5995,Current Account,13/05/2023,,6,Stratford City,Z2
1,1241310,6565,Salary Account,20/06/2022,,3,Notting Hill Gate,Z2
2259,9244756,3157,Savings Account,25/07/2022,,2,Oxford Circus,Z1
1021,5077288,7797,Savings Account,09/12/2023,,6,Stratford City,Z2
112,1748840,1407,Savings Account,12/07/2021,,5,Islington High Street,Z1
1533,6775907,1542,Savings Account,20/01/2023,,2,Oxford Circus,Z1
969,4902636,1934,Savings Account,23/05/2022,,1,Canary Wharf,Z1
562,3307974,4994,Salary Account,31/07/2022,,1,Canary Wharf,Z1
1044,5163078,6353,Current Account,04/08/2023,,1,Canary Wharf,Z1
2166,8942370,5165,Current Account,06/02/2021,,2,Oxford Circus,Z1
1634,7136033,3340,Savings Account,03/09/2020,,1,Canary Wharf,Z1
1768,7608622,5820,Current Account,26/06/2022,,2,Oxford Circus,Z1
1801,7697719,2221,Savings Account,18/06/2023,,1,Canary Wharf,Z1
953,4834394,6972,Savings Account,19/11/2023,,3,Notting Hill Gate,Z2
232,2176911,1701,Savings Account,22/11/2023,,6,Stratford City,Z2
1979,8335536,4602,Salary Account,20/05/2022,,1,Canary Wharf,Z1
1107,5331453,6195,Current Account,10/09/2023,,1,Canary Wharf,Z1
2135,8846581,4743,Current Account,11/03/2023,,5,Islington High Street,Z1
944,4801781,2620,Current Account,04/08/2023,,3,Notting Hill Gate,Z2
13,1293986,5885,Savings Account,19/10/2023,,1,Canary Wharf,Z1
1635,7136901,7270,Savings Account,15/07/2023,,4,London Bridge Gateway,Z1
2209,9076005,4436,Current Account,17/01/2024,,2,Oxford Circus,Z1
1675,7304242,6001,Current Account,28/08/2023,,5,Islington High Street,Z1
111,1742613,5389,Current Account,28/01/2021,,6,Stratford City,Z2
886,4540200,5374,Current Account,22/12/2022,,3,Notting Hill Gate,Z2
1814,7763464,3489,Current Account,01/12/2023,,1,Canary Wharf,Z1
684,3734127,6572,Savings Premium,15/09/2022,,4,London Bridge Gateway,Z1
945,4803664,5742,Current Account,14/04/2022,,6,Stratford City,Z2
85,1650346,6434,Current Account,30/08/2021,,5,Islington High Street,Z1
1784,7637009,6105,Current Account,23/10/2023,,1,Canary Wharf,Z1
622,3529274,2264,Salary Account,17/01/2024,,5,Islington High Street,Z1
1698,7373910,5197,Savings Account,15/01/2024,,1,Canary Wharf,Z1
1502,6676741,4986,Current Account,04/08/2023,,1,Canary Wharf,Z1
1679,7308506,2442,Salary Account,13/06/2023,,4,London Bridge Gateway,Z1
927,4720602,4611,Current Account,16/01/2024,,3,Notting Hill Gate,Z2
489,3038001,2036,Savings Premium,21/05/2023,,1,Canary Wharf,Z1
541,3205254,5784,Savings Account,14/01/2024,,4,London Bridge Gateway,Z1
104,1716006,1856,Salary Account,11/08/2023,,6,Stratford City,Z2
1880,8019225,6419,Savings Account,18/05/2020,,6,Stratford City,Z2
2417,9831830,6369,Salary Account,24/09/2022,,5,Islington High Street,Z1
60,1513621,6170,Current Account,07/10/2023,,3,Notting Hill Gate,Z2
960,4857562,2866,Current Account,19/01/2024,,5,Islington High Street,Z1
2147,8873914,6523,Current Account,18/01/2024,,1,Canary Wharf,Z1
219,2117129,4031,Savings Account,09/07/2022,,1,Canary Wharf,Z1
300,2408465,2082,Salary Account,30/12/2020,,5,Islington High Street,Z1
2249,9208415,1581,Savings Account,03/10/2020,,2,Oxford Circus,Z1
1157,5503583,2840,Current Account,08/02/2023,,1,Canary Wharf,Z1
1116,5365308,3862,Savings Premium,03/11/2023,,6,Stratford City,Z2
1022,5087623,5560,Current Account,18/01/2024,,3,Notting Hill Gate,Z2
1226,5782720,3709,Salary Account,21/02/2022,,3,Notting Hill Gate,Z2
2228,9133684,7339,Savings Account,25/06/2023,,6,Stratford City,Z2
1557,6848984,1342,Savings Account,27/07/2023,,2,Oxford Circus,Z1
1194,5674689,1876,Savings Account,18/01/2024,,5,Islington High Street,Z1
1990,8373269,2998,Current Account,21/09/2019,,6,Stratford City,Z2
192,2035602,5309,Current Account,27/08/2023,,6,Stratford City,Z2
466,2955670,5937,Savings Account,19/01/2024,,1,Canary Wharf,Z1
2245,9196802,7972,Current Account,20/06/2023,,4,London Bridge Gateway,Z1
1167,5545742,5415,Savings Account,21/11/2023,,1,Canary Wharf,Z1
1340,6157649,5181,Current Account,21/08/2019,,4,London Bridge Gateway,Z1
2207,9066358,4570,Savings Account,29/12/2023,,3,Notting Hill Gate,Z2
295,2395693,4190,Savings Premium,13/01/2022,,2,Oxford Circus,Z1
778,4056992,3225,Savings Account,03/07/2023,,6,Stratford City,Z2
1057,5200289,6780,Current Account,07/11/2023,,6,Stratford City,Z2
818,4243569,7420,Savings Account,09/09/2023,,2,Oxford Circus,Z1
1805,7719971,1645,Savings Account,04/01/2020,,2,Oxford Circus,Z1
584,3378523,7767,Savings Account,22/04/2022,,4,London Bridge Gateway,Z1
1329,6105970,3476,Savings Account,02/03/2022,,5,Islington High Street,Z1
733,3884311,2792,Savings Account,02/09/2020,,4,London Bridge Gateway,Z1
1781,7629213,5887,Savings Account,04/08/2021,,1,Canary Wharf,Z1
44,1446767,6647,Savings Account,12/10/2021,,4,London Bridge Gateway,Z1
551,3264613,3308,Savings Account,11/04/2020,,5,Islington High Street,Z1
2254,9222016,5999,Savings Account,21/05/2021,,1,Canary Wharf,Z1
809,4185388,6867,Current Account,15/04/2023,,1,Canary Wharf,Z1
2197,9033787,4719,Savings Account,13/01/2024,,1,Canary Wharf,Z1
499,3069301,3970,Salary Account,09/09/2022,,4,London Bridge Gateway,Z1
1812,7754895,4198,Current Account,02/02/2022,,4,London Bridge Gateway,Z1
275,2340317,7119,Savings Account,19/01/2024,,3,Notting Hill Gate,Z2
1482,6614367,2955,Savings Account,20/01/2024,,6,Stratford City,Z2
1081,5273256,2085,Savings Account,29/10/2023,,1,Canary Wharf,Z1
941,4788044,3005,Current Account,03/11/2022,,5,Islington High Street,Z1
1280,5954876,7562,Savings Account,03/08/2022,,3,Notting Hill Gate,Z2
1414,6395369,3278,Savings Account,08/10/2021,,1,Canary Wharf,Z1
367,2603612,5945,Savings Account,13/01/2024,,5,Islington High Street,Z1
1914,8127563,3741,Current Account,25/05/2023,,6,Stratford City,Z2
134,1848894,5239,Current Account,18/01/2024,,4,London Bridge Gateway,Z1
1376,6266937,3476,Current Account,22/01/2021,,2,Oxford Circus,Z1
1139,5430451,1823,Current Account,21/01/2024,,1,Canary Wharf,Z1
1104,5325849,6250,Current Account,20/12/2023,,2,Oxford Circus,Z1
1485,6622799,1179,Current Account,19/01/2024,,4,London Bridge Gateway,Z1
1387,6291477,3232,Savings Account,11/10/2021,,4,London Bridge Gateway,Z1
1217,5737429,4492,Savings Account,23/01/2024,,6,Stratford City,Z2
1457,6511222,2192,Current Account,17/09/2021,,2,Oxford Circus,Z1
632,3555321,7081,Savings Account,14/11/2023,,6,Stratford City,Z2
1245,5839516,3046,Savings Account,24/07/2023,,6,Stratford City,Z2
819,4243672,5808,Current Account,04/02/2023,,6,Stratford City,Z2
2064,8630285,3511,Savings Account,09/07/2023,,4,London Bridge Gateway,Z1
99,1686921,6608,Savings Account,02/08/2022,,4,London Bridge Gateway,Z1
1819,7785226,5882,Current Account,04/10/2023,,1,Canary Wharf,Z1
1441,6476522,6303,Savings Account,24/11/2020,,3,Notting Hill Gate,Z2
1004,5015154,2571,Current Account,27/11/2023,,6,Stratford City,Z2
2375,9687510,6697,Current Account,23/01/2024,,5,Islington High Street,Z1
1353,6194515,4849,Current Account,21/01/2024,,4,London Bridge Gateway,Z1
1685,7324306,1617,Current Account,25/01/2024,,1,Canary Wharf,Z1
749,3932693,7168,Savings Account,13/08/2018,,4,London Bridge Gateway,Z1
272,2330780,3390,Current Account,19/01/2024,,2,Oxford Circus,Z1
1351,6190145,5892,Current Account,17/01/2024,,4,London Bridge Gateway,Z1
1875,7989364,6398,Current Account,22/10/2022,,4,London Bridge Gateway,Z1
1321,6083184,6830,Current Account,03/07/2023,,2,Oxford Circus,Z1
2096,8729478,4113,Savings Account,08/12/2022,,1,Canary Wharf,Z1
1641,7153770,2421,Salary Account,19/01/2024,,1,Canary Wharf,Z1
1976,8331387,1561,Current Account,05/12/2021,,4,London Bridge Gateway,Z1
804,4173712,4684,Salary Account,26/01/2024,,1,Canary Wharf,Z1
2322,9475471,6613,Current Account,26/01/2024,,1,Canary Wharf,Z1
1713,7428916,3324,Salary Account,24/01/2024,,1,Canary Wharf,Z1
2013,8458889,2804,Current Account,25/05/2023,,2,Oxford Circus,Z1
1228,5791552,7182,Current Account,21/01/2024,,4,London Bridge Gateway,Z1
2296,9382551,5552,Savings Account,03/08/2023,,4,London Bridge Gateway,Z1
133,1844181,6667,Current Account,23/08/2023,,1,Canary Wharf,Z1
1780,7627047,5578,Current Account,27/01/2024,,3,Notting Hill Gate,Z2
1827,7845062,6423,Salary Account,21/01/2024,,1,Canary Wharf,Z1
2055,8606774,5100,Savings Account,10/02/2020,,3,Notting Hill Gate,Z2
1879,8017808,3212,Savings Account,27/01/2024,,1,Canary Wharf,Z1
858,4423492,1480,Current Account,23/01/2024,,6,Stratford City,Z2
1410,6376647,4849,Current Account,28/01/2024,,3,Notting Hill Gate,Z2
2079,8669000,5809,Savings Account,22/09/2020,,4,London Bridge Gateway,Z1
1409,6371784,6713,Current Account,05/01/2022,,6,Stratford City,Z2
1946,8222342,1083,Savings Account,26/07/2020,,1,Canary Wharf,Z1
807,4182169,5418,Current Account,26/01/2024,,2,Oxford Circus,Z1
1529,6767687,2961,Current Account,30/04/2022,,1,Canary Wharf,Z1
147,1887368,1064,Savings Account,28/01/2024,,6,Stratford City,Z2
2320,9470077,1009,Current Account,29/01/2024,,6,Stratford City,Z2
1593,6977794,3475,Savings Account,14/02/2023,,4,London Bridge Gateway,Z1
2031,8531590,5866,Savings Account,25/01/2024,,1,Canary Wharf,Z1
1963,8278120,1848,Salary Account,22/06/2022,,1,Canary Wharf,Z1
1378,6267615,1459,Current Account,10/04/2021,,1,Canary Wharf,Z1
1123,5386280,2250,Savings Account,24/01/2024,,4,London Bridge Gateway,Z1
990,4959679,6682,Current Account,30/01/2024,,2,Oxford Circus,Z1
46,1468016,1506,Savings Account,30/01/2024,,1,Canary Wharf,Z1
151,1901254,2072,Salary Account,30/01/2024,,5,Islington High Street,Z1
455,2920731,2282,Savings Account,11/12/2020,,3,Notting Hill Gate,Z2
1108,5332912,3599,Salary Account,09/09/2023,,4,London Bridge Gateway,Z1
1986,8353222,6206,Savings Account,18/05/2022,,3,Notting Hill Gate,Z2
92,1674966,3880,Savings Account,28/01/2024,,6,Stratford City,Z2
2006,8445124,6215,Savings Account,30/01/2024,,4,London Bridge Gateway,Z1
248,2240813,2143,Salary Account,25/01/2024,,6,Stratford City,Z2
2388,9723113,4475,Salary Account,31/01/2024,,6,Stratford City,Z2
2224,9124939,1498,Current Account,23/12/2023,13/03/2024,1,Canary Wharf,Z1
1146,5452528,4249,Salary Account,24/04/2021,,5,Islington High Street,Z1
1355,6197067,5618,Savings Premium,29/01/2024,,3,Notting Hill Gate,Z2
576,3352560,3584,Savings Premium,31/01/2024,,3,Notting Hill Gate,Z2
1236,5813594,7848,Current Account,02/01/2024,,5,Islington High Street,Z1
109,1731536,7136,Current Account,02/01/2024,,2,Oxford Circus,Z1
1183,5632838,7595,Current Account,30/01/2024,,4,London Bridge Gateway,Z1
2289,9358885,2990,Savings Account,30/12/2022,,4,London Bridge Gateway,Z1
832,4287334,5969,Savings Account,26/01/2024,,6,Stratford City,Z2
848,4378412,4808,Current Account,29/01/2024,,4,London Bridge Gateway,Z1
1629,7123695,7611,Savings Account,14/01/2023,,1,Canary Wharf,Z1
45,1463919,7641,Current Account,02/02/2024,,3,Notting Hill Gate,Z2
31,1387868,7697,Current Account,02/02/2024,,3,Notting Hill Gate,Z2
270,2312081,3393,Current Account,02/03/2024,,1,Canary Wharf,Z1
658,3638011,3131,Current Account,02/03/2024,,6,Stratford City,Z2
1163,5528191,3193,Current Account,02/02/2024,,3,Notting Hill Gate,Z2
1522,6745422,2902,Savings Account,27/01/2024,,1,Canary Wharf,Z1
1054,5195812,3663,Salary Account,02/03/2024,,6,Stratford City,Z2
573,3351643,3185,Current Account,02/01/2024,,3,Notting Hill Gate,Z2
1503,6677537,1559,Current Account,23/01/2024,,6,Stratford City,Z2
393,2699104,4808,Current Account,02/02/2024,,1,Canary Wharf,Z1
303,2428698,1570,Savings Account,02/03/2024,,1,Canary Wharf,Z1
148,1891195,3981,Current Account,02/02/2024,,6,Stratford City,Z2
2003,8433811,1120,Savings Account,02/02/2024,,1,Canary Wharf,Z1
719,3830441,4978,Savings Account,18/01/2022,,1,Canary Wharf,Z1
630,3544640,3006,Current Account,29/01/2024,,1,Canary Wharf,Z1
1272,5914139,7130,Current Account,23/01/2024,,4,London Bridge Gateway,Z1
962,4875433,5848,Savings Account,02/01/2024,,1,Canary Wharf,Z1
1727,7486476,1606,Savings Account,29/08/2021,,5,Islington High Street,Z1
1202,5689361,6898,Savings Account,09/05/2022,,4,London Bridge Gateway,Z1
916,4664150,7175,Current Account,02/03/2024,,1,Canary Wharf,Z1
2128,8825304,6763,Current Account,30/01/2024,,5,Islington High Street,Z1
713,3821898,2300,Savings Account,25/01/2024,,5,Islington High Street,Z1
9,1282072,5423,Savings Account,30/06/2022,,6,Stratford City,Z2
120,1767724,7062,Savings Account,25/11/2023,,4,London Bridge Gateway,Z1
1310,6055919,3781,Current Account,10/08/2020,,4,London Bridge Gateway,Z1
1008,5020901,6140,Current Account,16/07/2020,,2,Oxford Circus,Z1
769,4011786,4280,Current Account,02/03/2024,,2,Oxford Circus,Z1
1550,6820714,5715,Salary Account,13/02/2024,,6,Stratford City,Z2
2226,9129637,3198,Savings Premium,13/02/2024,,2,Oxford Circus,Z1
478,3010588,6800,Salary Account,14/02/2024,,5,Islington High Street,Z1
1869,7964928,5404,Savings Account,14/02/2024,,6,Stratford City,Z2
913,4655234,2863,Savings Account,13/02/2024,,3,Notting Hill Gate,Z2
1065,5227555,2554,Savings Account,13/02/2024,,5,Islington High Street,Z1
1915,8131651,6365,Savings Account,14/02/2024,,6,Stratford City,Z2
2110,8777469,2317,Savings Account,13/02/2024,,1,Canary Wharf,Z1
2173,8962509,1667,Salary Account,14/02/2024,,5,Islington High Street,Z1
921,4704605,1873,Savings Account,15/02/2024,,1,Canary Wharf,Z1
1339,6156394,1326,Savings Account,08/09/2023,,1,Canary Wharf,Z1
289,2385587,5189,Savings Account,16/02/2024,,2,Oxford Circus,Z1
722,3837004,1667,Savings Account,14/02/2024,,4,London Bridge Gateway,Z1
928,4739077,5715,Savings Account,16/02/2024,,4,London Bridge Gateway,Z1
883,4515254,2920,Savings Account,16/02/2024,,1,Canary Wharf,Z1
2219,9111242,4568,Savings Account,16/02/2024,,5,Islington High Street,Z1
637,3564467,4841,Savings Account,18/02/2024,,6,Stratford City,Z2
932,4760780,4307,Current Account,24/04/2023,,6,Stratford City,Z2
399,2745273,3219,Savings Account,13/02/2024,,1,Canary Wharf,Z1
358,2581967,3817,Savings Account,17/02/2024,,1,Canary Wharf,Z1
1297,6020187,1003,Current Account,21/02/2024,,4,London Bridge Gateway,Z1
351,2560393,2815,Savings Account,19/02/2024,,4,London Bridge Gateway,Z1
131,1836786,3237,Savings Account,19/02/2024,,4,London Bridge Gateway,Z1
1752,7562328,5747,Savings Account,22/02/2024,,1,Canary Wharf,Z1
1481,6607122,4568,Current Account,18/02/2024,,4,London Bridge Gateway,Z1
800,4171599,3774,Current Account,15/02/2024,,4,London Bridge Gateway,Z1
319,2476887,4634,Savings Account,23/02/2024,,4,London Bridge Gateway,Z1
2170,8947896,1361,Savings Account,17/02/2024,,6,Stratford City,Z2
1359,6223257,4629,Savings Account,24/02/2024,,6,Stratford City,Z2
524,3156042,2908,Savings Account,14/02/2024,,5,Islington High Street,Z1
511,3111432,7620,Current Account,18/01/2024,,2,Oxford Circus,Z1
105,1718848,7747,Current Account,20/02/2024,,1,Canary Wharf,Z1
30,1371694,1955,Savings Account,25/02/2024,,4,London Bridge Gateway,Z1
2195,9029919,4983,Savings Account,25/02/2024,,4,London Bridge Gateway,Z1
2120,8793477,7630,Current Account,25/02/2024,,6,Stratford City,Z2
1998,8410169,2251,Current Account,19/02/2024,,4,London Bridge Gateway,Z1
1127,5393888,7549,Current Account,16/02/2024,,3,Notting Hill Gate,Z2
1898,8080345,6369,Savings Account,16/02/2024,,3,Notting Hill Gate,Z2
1924,8167643,7443,Current Account,14/02/2024,,1,Canary Wharf,Z1
1225,5779723,1792,Current Account,23/02/2024,,4,London Bridge Gateway,Z1
384,2670847,4952,Current Account,23/02/2024,,2,Oxford Circus,Z1
203,2083066,5987,Savings Account,26/02/2024,,1,Canary Wharf,Z1
285,2374812,7697,Savings Account,26/02/2024,,5,Islington High Street,Z1
2366,9653634,6710,Current Account,26/02/2024,,2,Oxford Circus,Z1
1558,6850441,7482,Savings Account,26/02/2024,,4,London Bridge Gateway,Z1
311,2459732,4997,Current Account,25/02/2024,,1,Canary Wharf,Z1
588,3397949,1571,Current Account,26/02/2024,,3,Notting Hill Gate,Z2
2141,8863391,4680,Salary Account,27/02/2024,,4,London Bridge Gateway,Z1
1736,7508532,2728,Savings Account,26/02/2024,,1,Canary Wharf,Z1
806,4181251,2265,Savings Account,26/02/2024,,6,Stratford City,Z2
1662,7261875,1050,Savings Account,21/02/2024,,1,Canary Wharf,Z1
1811,7751090,7823,Current Account,26/02/2024,,1,Canary Wharf,Z1
963,4879672,3672,Savings Premium,29/02/2024,,6,Stratford City,Z2
855,4419387,3786,Current Account,28/02/2024,,1,Canary Wharf,Z1
839,4334614,1556,Salary Account,27/02/2024,,1,Canary Wharf,Z1
486,3029937,5110,Current Account,23/02/2024,,5,Islington High Street,Z1
1992,8386184,4334,Current Account,26/02/2024,,3,Notting Hill Gate,Z2
2325,9499369,6185,Current Account,25/02/2024,,2,Oxford Circus,Z1
1510,6710191,7136,Current Account,25/02/2024,,1,Canary Wharf,Z1
919,4680565,2754,Savings Account,03/01/2024,,6,Stratford City,Z2
375,2642904,2158,Savings Account,16/02/2024,,1,Canary Wharf,Z1
531,3169613,1430,Savings Account,28/02/2024,,1,Canary Wharf,Z1
904,4606391,4841,Savings Account,26/02/2024,,5,Islington High Street,Z1
266,2300318,6881,Current Account,29/02/2024,,3,Notting Hill Gate,Z2
999,5003344,1493,Savings Account,03/03/2024,10/03/2024,4,London Bridge Gateway,Z1
94,1675472,1100,Current Account,03/02/2024,,3,Notting Hill Gate,Z2
414,2785788,7390,Current Account,03/02/2024,,5,Islington High Street,Z1
